id,company,model,variant,fueltype,colour,kilometer,bodystyle,transmissiontype,manufacturedate,modelyear,cngkit,price,owner,dealerstate,dealername,city,warranty,qualityscore,car_age
543979,Maruti Suzuki,Swift,Vxi 1.2 Bs Iv,Petrol,Grey,63003,Hatchback,Manual,01-04-2017,2017,Nan,6.2 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,8
543987,Maruti Suzuki,Alto 800,Lxi,Petrol,Blue,76777,Hatchback,Manual,01-01-2017,2017,Nan,3 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9,8
544001,Tata,Zest,Xt Quadrajet 90Ps,Diesel,Grey,30329,Sedan,Manual,01-01-2018,2018,Nan,5.6 Lakhs,1St Owner,Telangana,Vvc Motors,Hyderabad,0,7.9,7
544019,Hyundai,Creta,1.6 Crdi Sx Plus,Diesel,White,84718,Compactsuv,Nan,01-01-2018,2018,Nan,11.9 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,1,7.7,7
544087,Honda,City,V Mt Diesel,Diesel,Grey,89500,Sedan,Manual,01-01-2014,2014,Nan,6 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.3,11
544148,Maruti Suzuki,S Cross,1.3 Zeta,Diesel,Sapphire Silver,123901,Suv,Nan,01-08-2015,2015,Nan,6.99 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,0,7.4,10
544771,Mahindra,Thar,Lx 4-Str Hard Top Diesel Mt,Diesel,Black,26399,Suv,Nan,01-05-2021,2021,Nan,18 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,1,7.9,4
544927,Hyundai,Grand I10(2017-2020),Sportz O 1.2 Kappa Vtvt,Petrol,White,46441,Hatchback,Nan,01-09-2018,2018,Nan,5.6 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,1,8.0,7
545430,Tata,Harrier,Xt,Diesel,White,50939,Suv,Nan,01-05-2019,2019,Nan,16.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,6
545762,Honda,City,V Mt Diesel,Diesel,Urban Titanium,85798,Sedan,Manual,01-01-2016,2016,Nan,6.75 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.6,9
545804,Ford,Ecosport,Titanium 1.5 Tdci,Diesel,Metallic Silver,88962,Suv,Manual,01-09-2016,2016,Nan,6.9 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,1,8.1,9
546096,Hyundai,Eon,D Lite,Petrol,Red,85610,Hatchback,Manual,01-08-2014,2014,Nan,3.3 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.3,11
546098,Skoda,Octavia,1.8 Tsi Style Plus At,Petrol,White,95870,Sedan,Nan,01-04-2017,2017,Nan,16 Lakhs,1St Owner,Telangana,Fast Wheels Cars,Hyderabad,0,7.7,8
546109,Nissan,Terrano,Xl D Plus,Diesel,Silver,81000,Suv,Manual,01-03-2015,2015,Nan,6.5 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,0,7.8,10
547973,Maruti Suzuki,Swift(2014_2018),Zxi,Petrol,Red,83766,Hatchback,Nan,01-07-2015,2015,Nan,5.25 Lakhs,2Nd Owner,Telangana,Sk Associates,Hyderabad,1,7.7,10
547980,Maruti Suzuki,Celerio,Vdi,Diesel,White,53708,Hatchback,Nan,01-11-2016,2016,Nan,4.4 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,8.1,9
548508,Maruti Suzuki,S Cross,1.3 Alpha,Diesel,Grey,61521,Suv,Nan,01-02-2017,2017,Nan,8.49 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.7,8
550903,Hyundai,Elite I20(2018-2019),Sportz 1.4 Crdi,Diesel,Red,74323,Hatchback,Nan,01-03-2018,2018,Nan,7.6 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,8.1,7
550906,Toyota,Innova Crysta,2.8 Gx At 7 Str,Diesel,Grey,89040,Mpv,Nan,01-08-2016,2016,Nan,19.5 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.4,9
551032,Skoda,Rapid(2011-2014),1.6 Ultima Elegance Tdi Cr Mt,Diesel,Beige,90238,Sedan,Nan,01-07-2013,2013,Nan,4.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.4,12
551098,Honda,City,1.5 S At,Petrol,White,76886,Sedan,Automatic,01-02-2009,2009,Nan,4.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,0,6.9,16
551740,Hyundai,Eon,Magna Plus,Lpg,Grey,60179,Hatchback,Manual,01-01-2014,2014,Company Fitted,3.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5,11
551768,Maruti Suzuki,Ciaz,Vdi O Shvs,Diesel,Silver,61467,Sedan,Nan,01-02-2017,2017,Nan,7.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,8.1,8
551876,Maruti Suzuki,Alto 800,Alto 800 Lxi Airbag,Petrol,Grey,9313,Hatchback,Manual,01-11-2021,2021,Nan,4 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,8.1,4
551878,Maruti Suzuki,Vitara Brezza,Zdi+,Diesel,Pearl White,59432,Hatchback,Nan,01-05-2019,2019,Nan,9.75 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,1,7.8,6
554068,Hyundai,Grand I10(2013-2017),Asta At 1.2 Kappa Vtvt O,Petrol,Cherry Red,62499,Hatchback,Nan,01-08-2016,2016,Nan,5.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,9
554970,Hyundai,Elite I20(2018-2019),Sportz 1.2,Petrol,Silver,23429,Hatchback,Nan,01-01-2018,2018,Nan,7.2 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,7
555816,Maruti Suzuki,Swift Dzire,Vdi,Diesel,White,91000,Sedan,Manual,01-03-2009,2009,Nan,3.2 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,0,7.5,16
555930,Renault,Kwid,1.0 Rxt Amt O,Petrol,White,30985,Hatchback,Nan,01-07-2018,2018,Nan,4.3 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.7,7
555934,Maruti Suzuki,Alto K10,Vxi Amt,Petrol,Grey,42396,Hatchback,Nan,01-02-2016,2016,Nan,3.7 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.5,9
555955,Hyundai,I10,Asta 1.2 Kappa2,Petrol,Grey,88324,Hatchback,Manual,01-09-2015,2015,Nan,5.4 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6,10
556518,Tata,Tiago,Xza 1.2 Rtn Bs4,Petrol,Brown,54682,Hatchback,Nan,01-08-2018,2018,Nan,6 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,7
556527,Honda,City,Vx Cvt Petrol Bs-Vi,Petrol,White,59524,Sedan,Nan,01-08-2019,2019,Nan,10.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9,6
556531,Hyundai,Creta,1.6 Vtvt L,Petrol,White,72000,Compactsuv,Nan,01-10-2017,2017,Nan,9.4 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,0,8.1,8
556664,Maruti Suzuki,Swift,Vdi Bs Iv,Diesel,Grey,116688,Hatchback,Manual,01-08-2013,2013,Nan,4.7 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.5,12
556671,Ford,Aspire,Ambiente 1.2 Ti-Vct Abs,Petrol,White,80166,Sedan,Nan,01-08-2015,2015,Nan,4.7 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6,10
556680,Hyundai,Elite I20,Sportz 1.4,Petrol,Grey,44820,Hatchback,Manual,01-05-2018,2018,Nan,7.2 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9,7
556948,Honda,City,1.5 V At,Petrol,White,96000,Sedan,Automatic,01-04-2011,2011,Nan,4.5 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,0,7.0,14
557390,Maruti Suzuki,Swift,Vdi Bs Iv,Diesel,Silver,82000,Hatchback,Manual,01-02-2018,2018,Nan,6.5 Lakhs,1St Owner,Telangana,Sk Associates,Hyderabad,0,7.9,7
557737,Maruti Suzuki,Swift Dzire,Vdi Bs Iv,Diesel,Blue,81532,Sedan,Manual,01-11-2017,2017,Nan,8.1 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.9,8
557741,Maruti Suzuki,Celerio,Vxi Amt,Petrol,Blue,28209,Hatchback,Nan,01-10-2014,2014,Nan,4.3 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.3,11
557748,Volkswagen,Ameo,Highline 1.2L Plus (P),Petrol,Grey,87515,Sedan,Nan,01-11-2016,2016,Nan,5.5 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.7,9
557760,Honda,City 5Th Gen,Zx Cvt Petrol Bs-Vi,Petrol,White,31090,Sedan,Nan,01-01-2021,2021,Nan,15.2 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.8,4
559241,Hyundai,Eon,Magna + Se,Petrol,Red,55118,Hatchback,Nan,01-04-2016,2016,Nan,3.2 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6,9
559247,Hyundai,Elite I20,Asta 1.2,Petrol,Red,80522,Hatchback,Automatic,01-02-2015,2015,Nan,6.7 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.4,10
559249,Mahindra,Xuv500,W8,Diesel,Silver,123901,Suv,Manual,01-02-2013,2013,Nan,7.8 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.5,12
559344,Maruti Suzuki,Celerio,Zxi Amt,Petrol,Grey,46125,Hatchback,Nan,01-06-2016,2016,Nan,5.2 Lakhs,1St Owner,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6,9
540762,Hyundai,Grand I10 Nios(2019-2023),Asta 1.2 Kappa Vtvt,Petrol,White,11535,Hatchback,Nan,01-08-2019,2019,Nan,6.65 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8,6
540864,Hyundai,Creta,Crdi 1.4 E Plus,Diesel,White,72177,Suv,Nan,01-03-2018,2018,Nan,9.31 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,7.8,7
541336,Maruti Suzuki,Vitara Brezza,Ldi,Diesel,Grey,66155,Hatchback,Nan,01-10-2018,2018,Nan,7.75 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.1,7
541649,Maruti Suzuki,Swift,Lxi O,Petrol,White,58727,Hatchback,Nan,01-06-2016,2016,Nan,4.55 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.7,9
542429,Hyundai,Grand I10(2017-2020),Sportz O 1.2 Kappa Vtvt,Petrol,Dust,37804,Hatchback,Nan,01-01-2017,2017,Nan,4.85 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8,8
543221,Hyundai,Grand I10(2017-2020),Sportz O 1.2 Kappa Vtvt,Petrol,Silver,48420,Hatchback,Nan,01-05-2017,2017,Nan,4.21 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9,8
543228,Hyundai,I20(2015-2017),Asta 1.4 Crdi,Diesel,White,93033,Hatchback,Nan,01-04-2015,2015,Nan,5.1 Lakhs,2Nd Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.0,10
544243,Maruti Suzuki,Ertiga,Smart Hybrid Vxi,Petrol,White,40333,Mpv,Nan,01-01-2021,2021,Nan,10.21 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,8.3,4
545615,Hyundai,Grand I10,Magna U2 1.2 Crdi,Petrol,Red,57851,Hatchback,Nan,01-03-2019,2019,Nan,4.9 Lakhs,2Nd Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,7.8,6
547702,Renault,Kwid,Climber 1.0,Petrol,Blue,37911,Hatchback,Nan,01-08-2020,2020,Nan,4.45 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,8.2,5
547814,Mahindra,Tuv 300,T4 Plus,Diesel,White,88180,Suv,Nan,01-01-2020,2020,Nan,8.45 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,8.3,5
547836,Renault,Kwid,1.0 Rxt,Petrol,Grey,88903,Hatchback,Nan,01-03-2017,2017,Nan,3.3 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,7.9,8
548107,Hyundai,Santro(2018-2020),Era Executive,Petrol,Blue,63706,Hatchback,Nan,01-10-2020,2020,Nan,4.81 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.0,5
550501,Hyundai,Verna,1.6 Crdi Sx O,Diesel,White,84711,Sedan,Nan,01-03-2018,2018,Nan,10.45 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,7.7,7
551104,Maruti Suzuki,Wagon R,Vxi,Petrol,Silver,76065,Hatchback,Nan,01-02-2016,2016,Nan,4.01 Lakhs,2Nd Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,0,7.7,9
551737,Honda,Amaze,1.2 Smt I Vtec,Petrol,White,81128,Sedan,Manual,01-03-2014,2014,Nan,4.1 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8,11
551906,Skoda,Rapid(2016-2020),1.6 Mpi Active,Petrol,White,95579,Sedan,Nan,01-08-2018,2018,Nan,5.91 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8,7
552048,Renault,Kwid,Rxt,Petrol,White,50239,Hatchback,Nan,01-10-2015,2015,Nan,2.9 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,7.6,10
552051,Renault,Kwid,Rxt,Petrol,White,38511,Hatchback,Nan,01-05-2018,2018,Nan,3.65 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,8.1,7
552622,Mahindra,Scorpio,S11 4Wd,Diesel,White,66203,Suv,Nan,01-04-2019,2019,Nan,12.45 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,0,7.8,6
552704,Tata,Tiago,Revotron Xm,Petrol,Brown,13562,Hatchback,Nan,01-05-2017,2017,Nan,3.91 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.1,8
555295,Hyundai,Creta,Sx O 1.5 Diesel At,Diesel,White,68980,Suv,Nan,01-02-2020,2020,Nan,17.11 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9,5
555301,Mahindra,Scorpio,S11 2Wd,Diesel,Black,82068,Suv,Nan,01-09-2019,2019,Nan,16.5 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9,6
555303,Ford,Aspire(2015_2018),Titanium 1.2 Ti-Vct,Petrol,Red,78533,Sedan,Nan,01-10-2017,2017,Nan,4.71 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.0,8
555905,Mahindra,Xuv300,W6 Diesel,Diesel,White,53309,Suv,Nan,01-03-2020,2020,Nan,9.25 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.0,5
556213,Mahindra,Bolero,Xl 2Wd 9Str Bs Iii,Diesel,White,56000,Suv,Nan,01-01-2012,2012,Nan,4.45 Lakhs,2Nd Owner,Madhya Pradesh,Drivus Motorcorp,Indore,0,7.4,13
556248,Mahindra,Bolero,Power Plus Sle,Diesel,White,65236,Suv,Nan,01-01-2018,2018,Nan,7.65 Lakhs,1St Owner,Madhya Pradesh,Drivus Motorcorp,Indore,1,8.1,7
556580,Honda,Amaze,1.2 S I-Vtec,Petrol,White,40431,Sedan,Nan,01-11-2020,2020,Nan,7.25 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.3,5
556586,Maruti Suzuki,Wagon R(2019-2022),Vxi 1.0,Petrol,Grey,67000,Hatchback,Nan,01-06-2019,2019,Nan,5.25 Lakhs,1St Owner,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,0,6.6000000000000005,6
559586,Toyota,Fortuner,3.0 At 4X2,Diesel,Brown,98000,Suv,Automatic,01-08-2015,2015,Nan,17.51 Lakhs,3Rd Owner,Maharashtra,Star Auto India,Mumbai,0,7.5,10
565184,Maruti Suzuki,Ertiga,Smart Hybrid Vxi,Cng,White,14748,Mpv,Nan,01-07-2021,2021,After Market,11.1 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.1,4
566476,Mercedes Benz,E-Class(2015-2017),E 250 Cdi Edition E,Diesel,White,67000,Sedan,Nan,01-01-2016,2016,Nan,22.5 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,0,7.6,9
568641,Skoda,Superb,Style Tsi At,Petrol,Black,67656,Sedan,Nan,01-05-2017,2017,Nan,14.75 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.5,8
568791,Maruti Suzuki,Vitara Brezza,Vdi Amt,Diesel,Grey,54088,Suv,Nan,01-06-2019,2019,Nan,9.25 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.8,6
570596,Honda,City,1.5 V Mt,Petrol,Silver,34499,Sedan,Manual,01-11-2015,2015,Nan,6.15 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.8,10
570672,Mahindra,Xuv500(2011_2015),W6,Diesel,Pearl White,61319,Suv,Nan,01-10-2015,2015,Nan,8.5 Lakhs,1St Owner,Maharashtra,Mahindra First Choice Wheels Ltd,Mumbai,1,6.6000000000000005,10
571118,Maruti Suzuki,Ertiga(2018-2022),Vxi Cng Bs-Vi,Cng,Grey,12017,Mpv,Nan,01-01-2022,2022,Nan,11.65 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,3
572070,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Kappa Vtvt,Petrol,Grey,4489,Hatchback,Nan,01-05-2021,2021,Nan,7.91 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,4
573604,Skoda,Superb,Elegance 2.0 Tdi Cr At,Diesel,B Mist,107556,Sedan,Nan,01-02-2012,2012,Nan,5.85 Lakhs,2Nd Owner,Maharashtra,Pitbox Motors,Mumbai,0,6.6000000000000005,13
573947,Hyundai,Creta,Sx 1.6 At Petrol,Petrol,Blue,24613,Suv,Nan,01-02-2019,2019,Nan,12.75 Lakhs,2Nd Owner,Maharashtra,Star Auto India,Mumbai,1,8.2,6
574485,Maruti Suzuki,Ciaz,Delta 1.4 Mt,Petrol,White,66548,Sedan,Nan,01-03-2017,2017,Nan,6.25 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.1,8
574488,Maruti Suzuki,Dzire,Zxi Ags,Petrol,Silver,34375,Sedan,Nan,01-11-2020,2020,Nan,7.91 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.8,5
576178,Volkswagen,Taigun,Topline 1.0 Tsi Mt,Petrol,Yellow,26868,Suv,Nan,01-10-2021,2021,Nan,13.35 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,4
576237,Honda,City,Vx Mt Petrol,Petrol,Brown,67774,Sedan,Manual,01-10-2015,2015,Nan,6.75 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.8,10
576238,Maruti Suzuki,Dzire(2017-2020),Zxi Amt Bs-Vi,Petrol,Brown,13895,Sedan,Nan,01-09-2020,2020,Nan,8.11 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.9,5
576240,Renault,Triber,Rxt,Petrol,Silver,18732,Mpv,Nan,01-04-2022,2022,Nan,7.11 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,3
576443,Maruti Suzuki,Dzire,Zxi Plus Ags,Petrol,Pearl White,38700,Sedan,Nan,01-08-2020,2020,Nan,7.75 Lakhs,1St Owner,Maharashtra,Pitbox Motors,Mumbai,1,8.8,5
576667,Renault,Triber,Rxz,Petrol,White,16644,Mpv,Nan,01-07-2021,2021,Nan,7.11 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,4
577639,Maruti Suzuki,Baleno,Zeta,Petrol,Blue,9789,Hatchback,Nan,01-08-2020,2020,Nan,7.65 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,5
577704,Tata,Altroz,Xz Plus Diesel,Diesel,Red,14203,Hatchback,Nan,01-07-2022,2022,Nan,9.9 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,3
578522,Maruti Suzuki,Swift Dzire,Zdi At,Diesel,White,67000,Sedan,Nan,01-07-2018,2018,Nan,7.91 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,0,7.8,7
579694,Mahindra,Thar,Lx 4-Str Convertible Diesel Mt,Diesel,Aquamarine,9706,Suv,Nan,01-03-2022,2022,Nan,15.75 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,3
579700,Hyundai,Verna,1.6 Crdi Sx Plus At,Diesel,Silver,52176,Sedan,Nan,01-02-2018,2018,Nan,10.45 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.2,7
579702,Kia,Carens,Luxury Plus 1.5 Diesel At 7 Str,Diesel,Black,13654,Mpv,Nan,01-01-2022,2022,Nan,19.75 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.8,3
580459,Jeep,Compass(2021-2023),Longitude O 1.4 Petrol Dct,Petrol,Blue,11110,Suv,Nan,01-07-2021,2021,Nan,19.75 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,9.0,4
580509,Hyundai,Verna,1.4 Crdi Ex,Diesel,White,81167,Sedan,Nan,01-12-2019,2019,Nan,9.85 Lakhs,1St Owner,Maharashtra,Pitbox Motors,Mumbai,1,8.1,6
580610,Maruti Suzuki,Dzire(2017_2020),Vxi,Petrol,Red,14720,Sedan,Nan,01-02-2020,2020,Nan,6.95 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.9,5
581118,Kia,Carens,Luxury Plus 1.4 Petrol Dct 6 Str,Petrol,Black,9000,Mpv,Nan,01-03-2022,2022,Nan,18.25 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,0,8.8,3
581942,Tata,Harrier,Xza+ 2.0L Kryotec Bsvi,Diesel,Black,16191,Suv,Nan,01-06-2021,2021,Nan,21.75 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.7,4
582708,Hyundai,Aura,S 1.2 Amt Petrol,Petrol,Grey,43228,Sedan,Nan,01-05-2021,2021,Nan,7.25 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.7,4
582710,Toyota,Corolla Altis,1.8 Vl At,Petrol,Brown,46726,Sedan,Automatic,01-05-2017,2017,Nan,12.5 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.7,8
583130,Hyundai,Venue,S 1.2 Petrol,Petrol,White,22487,Suv,Nan,01-11-2020,2020,Nan,7.91 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.8,5
583172,Renault,Duster,Rxl Pack Diesel 85,Diesel,Grey,36468,Suv,Manual,01-05-2014,2014,Nan,5.1 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.2,11
583629,Kia,Sonet,Htk Plus 1.2 Facelift,Petrol,Red,15308,Suv,Nan,01-01-2022,2022,Nan,9.5 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.9,3
583692,Renault,Kwid,1.0 Rxt Amt O,Petrol,White,17859,Hatchback,Nan,01-06-2017,2017,Nan,3.45 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.1,8
583868,Hyundai,Alcazar(2021-2023),2.0 Signature O 6 Str At,Petrol,Grey,9409,Suv,Nan,01-09-2021,2021,Nan,20.11 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.7,4
584009,Jeep,Compass,Limited 1.4 Petrol At,Petrol,Silver,35680,Suv,Nan,01-01-2018,2018,Nan,13.45 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.8,7
584965,Honda,Jazz,1.2 V Cvt I Vtec Bsiv,Petrol,Urban Titanium,28627,Hatchback,Nan,01-11-2016,2016,Nan,6.25 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.7,9
585668,Hyundai,Alcazar(2021-2023),2.0 Signature O 6 Str At,Petrol,White,22515,Suv,Nan,01-04-2022,2022,Nan,20.9 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.8,3
585862,Volkswagen,Vento,Highline 1.6 Petrol,Petrol,Brown,58140,Sedan,Nan,01-10-2015,2015,Nan,5.25 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.5,10
585973,Toyota,Innova Crysta,2.4 Vx 7 Str,Diesel,Beige,29789,Mpv,Nan,01-11-2018,2018,Nan,19.9 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.0,7
586375,Mahindra,Xuv500,W7,Diesel,White,59785,Suv,Nan,01-05-2019,2019,Nan,12.85 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.9,6
586376,Toyota,Fortuner,3.0 At 4X2,Diesel,Silver,96000,Suv,Automatic,01-02-2013,2013,Nan,14.75 Lakhs,2Nd Owner,Maharashtra,Star Auto India,Mumbai,0,6.6000000000000005,12
586450,Tata,Tiago,Revotron Xz Plus,Petrol,White,31287,Hatchback,Nan,01-11-2019,2019,Nan,5.85 Lakhs,1St Owner,Maharashtra,Pitbox Motors,Mumbai,1,8.7,6
586572,Mahindra,Marazzo,M8 7 Str,Diesel,Maroon,21624,Mpv,Nan,01-05-2019,2019,Nan,11.5 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,8.1,6
586574,Mahindra,Xuv500,W9 At,Diesel,White,32295,Suv,Nan,01-07-2018,2018,Nan,14.75 Lakhs,1St Owner,Maharashtra,Star Auto India,Mumbai,1,7.9,7
578257,Volkswagen,Polo,Comfortline 1.2L P,Petrol,White,40600,Hatchback,Nan,01-09-2016,2016,Nan,5.36 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,0,8.3,9
578294,Mahindra,Thar,Crde 4X4 Ac,Diesel,Black,29291,Suv,Nan,01-01-2019,2019,Nan,9.5 Lakhs,2Nd Owner,Tamil Nadu,Mm Motors,Chennai,1,8.3,6
578712,Renault,Kwid,Rxl,Petrol,Carbon Bronze,41657,Hatchback,Nan,01-11-2018,2018,Nan,3.65 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.8,7
580554,Hyundai,Grand I10,Asta At 1.2 Kappa Vtvt,Petrol,Grey,75394,Hatchback,Automatic,01-12-2015,2015,Nan,4.75 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.0,10
